Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S0	0	611	u	2021-12-30 22:22:51	2021-12-30 22:22:51	2021-12-30 23:02:13	
S0	0	599	z	2021-12-30 22:18:24	2021-12-30 22:18:24	2021-12-30 23:02:27	
S0	0	602	g	2021-12-30 22:22:12	2021-12-30 22:22:12	2021-12-30 23:02:34	
S0	0	602	v	2021-12-30 22:24:53	2021-12-30 22:24:53	2021-12-30 23:02:39	
S0	0	617	e	2021-12-30 22:24:53	2021-12-30 22:24:53	2021-12-30 23:02:40	
S0	0	603	f	2021-12-30 22:42:27	2021-12-30 22:42:27	2021-12-30 23:03:00	
S0	0	603	n	2021-12-30 22:42:27	2021-12-30 22:42:27	2021-12-30 23:06:32	
S0	0	590	w	2021-12-30 22:28:23	2021-12-30 22:28:23	2021-12-30 23:07:14	
S0	0	614	j	2021-12-30 22:27:51	2021-12-30 22:27:51	2021-12-30 23:07:26	
S0	0	588	ae	2021-12-30 22:38:13	2021-12-30 22:38:13	2021-12-30 23:07:38	
S0	0	610	m	2021-12-30 22:19:25	2021-12-30 22:19:25	2021-12-30 23:09:16	
S0	0	619	e	2021-12-30 22:45:58	2021-12-30 22:45:58	2021-12-30 23:09:37	
S0	0	608	ad	2021-12-30 22:43:45	2021-12-30 22:43:45	2021-12-30 23:10:24	
S0	0	618	e	2021-12-30 22:37:20	2021-12-30 22:37:20	2021-12-30 23:11:47	
S0	0	604	q	2021-12-30 22:38:40	2021-12-30 22:38:40	2021-12-30 23:11:55	
S0	0	605	i	2021-12-30 22:58:18	2021-12-30 22:58:18	2021-12-30 23:12:25	
S0	0	594	c	2021-12-30 22:25:10	2021-12-30 22:25:10	2021-12-30 23:12:54	
S0	0	603	i	2021-12-30 22:42:27	2021-12-30 22:42:27	2021-12-30 23:13:34	
S0	0	611	m	2021-12-30 22:22:51	2021-12-30 22:22:51	2021-12-30 23:13:48	
S0	0	606	i	2021-12-30 22:45:51	2021-12-30 22:45:51	2021-12-30 23:13:50	
S0	0	606	n	2021-12-30 22:45:51	2021-12-30 22:45:51	2021-12-30 23:14:05	
S0	0	604	x	2021-12-30 22:38:40	2021-12-30 22:38:40	2021-12-30 23:14:22	
S0	0	621	b	2021-12-30 22:41:28	2021-12-30 22:41:28	2021-12-30 23:15:05	
S0	0	595	s	2021-12-30 22:32:52	2021-12-30 22:32:52	2021-12-30 23:15:25	
S0	0	597	z	2021-12-30 22:30:28	2021-12-30 22:30:28	2021-12-30 23:15:48	
S0	0	604	p	2021-12-30 22:53:58	2021-12-30 22:53:58	2021-12-30 23:15:51	
S0	0	589	ae	2021-12-30 22:52:54	2021-12-30 22:52:54	2021-12-30 23:15:59	
S0	0	593	a	2021-12-30 22:34:43	2021-12-30 22:34:43	2021-12-30 23:16:02	
S0	0	598	c	2021-12-30 22:36:12	2021-12-30 22:36:12	2021-12-30 23:16:37	
S0	0	603	l	2021-12-30 22:42:27	2021-12-30 22:42:27	2021-12-30 23:16:54	
S0	0	592	a	2021-12-30 22:26:26	2021-12-30 22:26:26	2021-12-30 23:18:05	
S0	0	606	f	2021-12-30 22:45:51	2021-12-30 22:45:51	2021-12-30 23:19:16	
S0	0	601	z	2021-12-30 22:31:39	2021-12-30 22:31:39	2021-12-30 23:19:34	
S0	0	606	l	2021-12-30 22:45:51	2021-12-30 22:45:51	2021-12-30 23:20:41	
S0	0	603	o	2021-12-30 22:42:27	2021-12-30 22:42:27	2021-12-30 23:21:33	
S0	0	588	w	2021-12-30 22:38:13	2021-12-30 22:38:13	2021-12-30 23:21:55	
S0	0	591	ae	2021-12-30 22:53:24	2021-12-30 22:53:24	2021-12-30 23:22:14	
S0	0	609	ab	2021-12-30 22:51:31	2021-12-30 22:51:31	2021-12-30 23:24:13	
S0	0	613	t	2021-12-30 22:51:13	2021-12-30 22:51:13	2021-12-30 23:24:24	
S0	0	622	b	2021-12-30 22:58:56	2021-12-30 22:58:56	2021-12-30 23:24:57	
S0	0	607	f	2021-12-30 22:59:37	2021-12-30 22:59:37	2021-12-30 23:25:17	
S0	0	620	h	2021-12-30 22:59:18	2021-12-30 22:59:18	2021-12-30 23:25:30	
S0	0	607	n	2021-12-30 22:59:37	2021-12-30 22:59:37	2021-12-30 23:25:37	
S0	0	605	f	2021-12-30 22:58:18	2021-12-30 22:58:18	2021-12-30 23:26:06	
S0	0	602	y	2021-12-30 23:02:39	2021-12-30 23:02:39	2021-12-30 23:26:24	
S0	0	606	o	2021-12-30 22:45:51	2021-12-30 22:45:51	2021-12-30 23:26:32	
S0	0	600	c	2021-12-30 22:48:39	2021-12-30 22:48:39	2021-12-30 23:27:05	
S0	0	605	n	2021-12-30 22:58:18	2021-12-30 22:58:18	2021-12-30 23:27:08	
S0	0	607	i	2021-12-30 22:59:37	2021-12-30 22:59:37	2021-12-30 23:27:29	
S0	0	615	j	2021-12-30 22:55:38	2021-12-30 22:55:38	2021-12-30 23:28:14	
S0	0	604	v	2021-12-30 22:53:43	2021-12-30 22:53:43	2021-12-30 23:29:37	
S0	0	612	u	2021-12-30 22:49:19	2021-12-30 22:49:19	2021-12-30 23:29:38	
S0	0	604	g	2021-12-30 22:53:58	2021-12-30 22:53:58	2021-12-30 23:29:44	
S0	0	602	ac	2021-12-30 23:02:39	2021-12-30 23:02:39	2021-12-30 23:30:52	
S0	0	591	w	2021-12-30 22:53:24	2021-12-30 22:53:24	2021-12-30 23:33:07	
S0	0	605	o	2021-12-30 22:58:18	2021-12-30 22:58:18	2021-12-30 23:33:44	
S0	0	616	k	2021-12-30 22:55:35	2021-12-30 22:55:35	2021-12-30 23:34:48	
S0	0	607	o	2021-12-30 22:59:37	2021-12-30 22:59:37	2021-12-30 23:34:57	
S0	0	610	r	2021-12-30 23:00:43	2021-12-30 23:00:43	2021-12-30 23:35:32	
S0	0	613	m	2021-12-30 22:51:13	2021-12-30 22:51:13	2021-12-30 23:36:05	
S0	0	612	m	2021-12-30 22:49:19	2021-12-30 22:49:19	2021-12-30 23:36:14	
S0	0	603	q	2021-12-30 23:03:00	2021-12-30 23:03:00	2021-12-30 23:36:34	
S0	0	589	w	2021-12-30 22:52:54	2021-12-30 22:52:54	2021-12-30 23:38:42	
S0	0	617	k	2021-12-30 23:02:40	2021-12-30 23:02:40	2021-12-30 23:38:51	
S0	0	606	x	2021-12-30 23:19:16	2021-12-30 23:19:16	2021-12-30 23:39:55	
S0	0	621	h	2021-12-30 23:15:05	2021-12-30 23:15:05	2021-12-30 23:42:04	
S0	0	603	p	2021-12-30 23:21:33	2021-12-30 23:21:33	2021-12-30 23:42:28	
S0	0	619	k	2021-12-30 23:09:37	2021-12-30 23:09:37	2021-12-30 23:43:53	
S0	0	599	c	2021-12-30 23:02:27	2021-12-30 23:02:27	2021-12-30 23:43:59	
S0	0	594	aa	2021-12-30 23:12:54	2021-12-30 23:12:54	2021-12-30 23:44:16	
S0	0	592	ae	2021-12-30 23:18:05	2021-12-30 23:18:05	2021-12-30 23:44:35	
S0	0	608	d	2021-12-30 23:10:24	2021-12-30 23:10:24	2021-12-30 23:44:38	
S0	0	605	l	2021-12-30 22:58:18	2021-12-30 22:58:18	2021-12-30 23:45:10	
S0	0	603	x	2021-12-30 23:03:00	2021-12-30 23:03:00	2021-12-30 23:45:14	
S0	0	593	w	2021-12-30 23:16:02	2021-12-30 23:16:02	2021-12-30 23:45:36	
S0	0	609	f	2021-12-30 23:24:13	2021-12-30 23:24:13	2021-12-30 23:45:46	
S0	0	614	t	2021-12-30 23:07:26	2021-12-30 23:07:26	2021-12-30 23:45:47	
S0	0	607	l	2021-12-30 22:59:37	2021-12-30 22:59:37	2021-12-30 23:46:10	
S0	0	602	z	2021-12-30 23:02:39	2021-12-30 23:02:39	2021-12-30 23:46:16	
S0	0	611	r	2021-12-30 23:02:13	2021-12-30 23:02:13	2021-12-30 23:46:35	
S0	0	596	a	2021-12-30 22:58:59	2021-12-30 22:58:59	2021-12-30 23:46:42	
S0	0	618	k	2021-12-30 23:11:47	2021-12-30 23:11:47	2021-12-30 23:47:00	
S0	0	606	p	2021-12-30 23:26:32	2021-12-30 23:26:32	2021-12-30 23:47:21	
S0	0	609	i	2021-12-30 23:24:13	2021-12-30 23:24:13	2021-12-30 23:47:34	
S0	0	603	v	2021-12-30 23:06:32	2021-12-30 23:06:32	2021-12-30 23:47:44	
S0	0	593	ae	2021-12-30 23:16:02	2021-12-30 23:16:02	2021-12-30 23:48:21	
S0	0	623	b	2021-12-30 23:17:01	2021-12-30 23:17:01	2021-12-30 23:50:24	
S0	0	606	v	2021-12-30 23:14:05	2021-12-30 23:14:05	2021-12-30 23:51:20	
S0	0	607	p	2021-12-30 23:34:57	2021-12-30 23:34:57	2021-12-30 23:51:54	
S0	0	605	p	2021-12-30 23:33:44	2021-12-30 23:33:44	2021-12-30 23:51:59	
S0	0	592	w	2021-12-30 23:18:05	2021-12-30 23:18:05	2021-12-30 23:52:14	
S0	0	597	c	2021-12-30 23:15:48	2021-12-30 23:15:48	2021-12-30 23:52:22	
S0	0	604	y	2021-12-30 23:29:37	2021-12-30 23:29:37	2021-12-30 23:53:30	
S0	0	605	x	2021-12-30 23:26:06	2021-12-30 23:26:06	2021-12-30 23:54:41	
S0	0	609	n	2021-12-30 23:24:13	2021-12-30 23:24:13	2021-12-30 23:55:20	
S0	0	622	h	2021-12-30 23:24:57	2021-12-30 23:24:57	2021-12-30 23:55:53	
S0	0	614	m	2021-12-30 23:07:26	2021-12-30 23:07:26	2021-12-30 23:56:28	
S0	0	624	b	2021-12-30 23:36:28	2021-12-30 23:36:28	2021-12-30 23:57:46	
S0	0	607	q	2021-12-30 23:25:17	2021-12-30 23:25:17	2021-12-30 23:58:42	
S0	0	601	c	2021-12-30 23:19:34	2021-12-30 23:19:34	2021-12-30 23:58:43	
S0	0	605	q	2021-12-30 23:26:06	2021-12-30 23:26:06	2021-12-30 23:58:52	
S0	0	608	i	2021-12-30 23:44:38	2021-12-30 23:44:38	2021-12-30 23:59:06	
S0	0	598	s	2021-12-30 23:16:37	2021-12-30 23:16:37	2021-12-30 23:59:16	
S0	0	600	aa	2021-12-30 23:27:05	2021-12-30 23:27:05	2021-12-30 23:59:17	
S0	0	607	v	2021-12-30 23:25:37	2021-12-30 23:25:37	2021-12-30 23:59:22	
S0	0	606	q	2021-12-30 23:19:16	2021-12-30 23:19:16	2021-12-30 23:59:48	
S0	0	609	o	2021-12-30 23:24:13	2021-12-30 23:24:13	2021-12-31 00:01:08	
S0	0	616	j	2021-12-30 23:34:48	2021-12-30 23:34:48	2021-12-31 00:01:40	
S0	0	609	l	2021-12-30 23:24:13	2021-12-30 23:24:13	2021-12-31 00:01:59	
S0	0	595	a	2021-12-30 23:15:25	2021-12-30 23:15:25	2021-12-31 00:03:20	
S0	0	615	u	2021-12-30 23:28:14	2021-12-30 23:28:14	2021-12-31 00:03:45	
S0	0	607	x	2021-12-30 23:25:17	2021-12-30 23:25:17	2021-12-31 00:04:25	
S0	0	620	e	2021-12-30 23:25:30	2021-12-30 23:25:30	2021-12-31 00:06:00	
S0	0	604	ac	2021-12-30 23:29:37	2021-12-30 23:29:37	2021-12-31 00:06:25	
S0	0	613	r	2021-12-30 23:24:24	2021-12-30 23:24:24	2021-12-31 00:06:44	
S0	0	606	g	2021-12-30 23:26:32	2021-12-30 23:26:32	2021-12-31 00:07:25	
S0	0	608	n	2021-12-30 23:44:38	2021-12-30 23:44:38	2021-12-31 00:07:43	
S0	0	625	b	2021-12-30 23:49:04	2021-12-30 23:49:04	2021-12-31 00:08:12	
S0	0	604	z	2021-12-30 23:29:37	2021-12-30 23:29:37	2021-12-31 00:08:30	
S0	0	603	g	2021-12-30 23:21:33	2021-12-30 23:21:33	2021-12-31 00:09:11	
S0	0	610	ab	2021-12-30 23:35:32	2021-12-30 23:35:32	2021-12-31 00:09:18	
S0	0	612	r	2021-12-30 23:29:38	2021-12-30 23:29:38	2021-12-31 00:10:47	
S0	0	603	y	2021-12-30 23:47:44	2021-12-30 23:47:44	2021-12-31 00:11:48	
S0	0	608	f	2021-12-30 23:44:38	2021-12-30 23:44:38	2021-12-31 00:12:03	
S0	0	605	v	2021-12-30 23:27:08	2021-12-30 23:27:08	2021-12-31 00:12:14	
S0	0	615	m	2021-12-30 23:28:14	2021-12-30 23:28:14	2021-12-31 00:12:34	
S0	0	603	ac	2021-12-30 23:47:44	2021-12-30 23:47:44	2021-12-31 00:12:38	
S0	0	609	x	2021-12-30 23:45:46	2021-12-30 23:45:46	2021-12-31 00:14:13	
S0	0	619	j	2021-12-30 23:43:53	2021-12-30 23:43:53	2021-12-31 00:14:35	
S0	0	609	q	2021-12-30 23:45:46	2021-12-30 23:45:46	2021-12-31 00:15:30	
S0	0	607	y	2021-12-30 23:59:22	2021-12-30 23:59:22	2021-12-31 00:16:40	
S0	0	617	j	2021-12-30 23:38:51	2021-12-30 23:38:51	2021-12-31 00:16:41	
S0	0	623	h	2021-12-30 23:50:24	2021-12-30 23:50:24	2021-12-31 00:16:48	
S0	0	596	ae	2021-12-30 23:46:42	2021-12-30 23:46:42	2021-12-31 00:17:27	
S0	0	605	g	2021-12-30 23:33:44	2021-12-30 23:33:44	2021-12-31 00:17:39	
S0	0	599	aa	2021-12-30 23:43:59	2021-12-30 23:43:59	2021-12-31 00:17:43	
S0	0	607	g	2021-12-30 23:34:57	2021-12-30 23:34:57	2021-12-31 00:19:22	
S0	0	602	c	2021-12-30 23:46:16	2021-12-30 23:46:16	2021-12-31 00:19:38	
S0	0	596	w	2021-12-30 23:46:42	2021-12-30 23:46:42	2021-12-31 00:20:10	
S0	0	621	e	2021-12-30 23:42:04	2021-12-30 23:42:04	2021-12-31 00:20:51	
S0	0	606	y	2021-12-30 23:51:20	2021-12-30 23:51:20	2021-12-31 00:21:28	
S0	0	608	l	2021-12-30 23:44:38	2021-12-30 23:44:38	2021-12-31 00:22:13	
S0	0	606	ac	2021-12-30 23:51:20	2021-12-30 23:51:20	2021-12-31 00:22:25	
S0	0	618	j	2021-12-30 23:47:00	2021-12-30 23:47:00	2021-12-31 00:22:25	
S0	0	611	ab	2021-12-30 23:46:35	2021-12-30 23:46:35	2021-12-31 00:23:30	
S0	0	608	o	2021-12-30 23:44:38	2021-12-30 23:44:38	2021-12-31 00:23:34	
S0	0	609	p	2021-12-31 00:01:08	2021-12-31 00:01:08	2021-12-31 00:23:43	
S0	0	595	ae	2021-12-31 00:03:20	2021-12-31 00:03:20	2021-12-31 00:28:18	
S0	0	614	r	2021-12-30 23:45:47	2021-12-30 23:45:47	2021-12-31 00:28:26	
S0	0	613	ad	2021-12-31 00:06:44	2021-12-31 00:06:44	2021-12-31 00:28:49	
S0	0	624	h	2021-12-30 23:57:46	2021-12-30 23:57:46	2021-12-31 00:29:34	
S0	0	610	f	2021-12-31 00:09:18	2021-12-31 00:09:18	2021-12-31 00:29:44	
S0	0	603	z	2021-12-30 23:47:44	2021-12-30 23:47:44	2021-12-31 00:30:02	
S0	0	610	i	2021-12-31 00:09:18	2021-12-31 00:09:18	2021-12-31 00:30:08	
S0	0	607	ac	2021-12-30 23:59:22	2021-12-30 23:59:22	2021-12-31 00:30:39	
S0	0	616	u	2021-12-31 00:01:40	2021-12-31 00:01:40	2021-12-31 00:30:54	
S0	0	608	x	2021-12-31 00:12:03	2021-12-31 00:12:03	2021-12-31 00:33:03	
S0	0	594	a	2021-12-30 23:44:16	2021-12-30 23:44:16	2021-12-31 00:33:25	
S0	0	626	b	2021-12-31 00:07:26	2021-12-31 00:07:26	2021-12-31 00:34:29	
S0	0	606	z	2021-12-30 23:51:20	2021-12-30 23:51:20	2021-12-31 00:36:30	
S0	0	622	e	2021-12-30 23:55:53	2021-12-30 23:55:53	2021-12-31 00:36:59	
S0	0	609	v	2021-12-30 23:55:20	2021-12-30 23:55:20	2021-12-31 00:37:08	
S0	0	598	a	2021-12-30 23:59:16	2021-12-30 23:59:16	2021-12-31 00:38:04	
S0	0	601	aa	2021-12-30 23:58:43	2021-12-30 23:58:43	2021-12-31 00:38:14	
S0	0	597	s	2021-12-30 23:52:22	2021-12-30 23:52:22	2021-12-31 00:38:47	
S0	0	619	t	2021-12-31 00:14:35	2021-12-31 00:14:35	2021-12-31 00:38:51	
S0	0	609	g	2021-12-31 00:01:08	2021-12-31 00:01:08	2021-12-31 00:39:23	
S0	0	607	z	2021-12-30 23:59:22	2021-12-30 23:59:22	2021-12-31 00:39:26	
S0	0	620	k	2021-12-31 00:06:00	2021-12-31 00:06:00	2021-12-31 00:39:43	
S0	0	605	ac	2021-12-31 00:12:14	2021-12-31 00:12:14	2021-12-31 00:39:55	
S0	0	610	n	2021-12-31 00:09:18	2021-12-31 00:09:18	2021-12-31 00:42:06	
S0	0	612	ab	2021-12-31 00:10:47	2021-12-31 00:10:47	2021-12-31 00:42:23	
S0	0	611	i	2021-12-31 00:23:30	2021-12-31 00:23:30	2021-12-31 00:42:39	
S0	0	605	y	2021-12-31 00:12:14	2021-12-31 00:12:14	2021-12-31 00:42:46	
S0	0	600	a	2021-12-30 23:59:17	2021-12-30 23:59:17	2021-12-31 00:43:08	
S0	0	608	p	2021-12-31 00:23:34	2021-12-31 00:23:34	2021-12-31 00:43:37	
S0	0	625	h	2021-12-31 00:08:12	2021-12-31 00:08:12	2021-12-31 00:43:57	
S0	0	615	r	2021-12-31 00:03:45	2021-12-31 00:03:45	2021-12-31 00:44:26	
S0	0	604	c	2021-12-31 00:08:30	2021-12-31 00:08:30	2021-12-31 00:44:49	
S0	0	608	v	2021-12-31 00:07:43	2021-12-31 00:07:43	2021-12-31 00:45:57	
S0	0	595	w	2021-12-31 00:03:20	2021-12-31 00:03:20	2021-12-31 00:46:38	
S0	0	627	b	2021-12-31 00:23:57	2021-12-31 00:23:57	2021-12-31 00:47:09	
S0	0	621	k	2021-12-31 00:20:51	2021-12-31 00:20:51	2021-12-31 00:48:35	
S0	0	608	q	2021-12-31 00:12:03	2021-12-31 00:12:03	2021-12-31 00:49:20	
S0	0	611	n	2021-12-31 00:23:30	2021-12-31 00:23:30	2021-12-31 00:49:29	
S0	0	602	aa	2021-12-31 00:19:38	2021-12-31 00:19:38	2021-12-31 00:50:08	
S0	0	616	m	2021-12-31 00:01:40	2021-12-31 00:01:40	2021-12-31 00:50:12	
S0	0	611	f	2021-12-31 00:23:30	2021-12-31 00:23:30	2021-12-31 00:51:13	
S0	0	610	l	2021-12-31 00:09:18	2021-12-31 00:09:18	2021-12-31 00:51:44	
S0	0	605	z	2021-12-31 00:12:14	2021-12-31 00:12:14	2021-12-31 00:54:29	
S0	0	626	h	2021-12-31 00:34:29	2021-12-31 00:34:29	2021-12-31 00:54:50	
S0	0	618	u	2021-12-31 00:22:25	2021-12-31 00:22:25	2021-12-31 00:55:55	
S0	0	610	o	2021-12-31 00:09:18	2021-12-31 00:09:18	2021-12-31 00:56:01	
S0	0	610	x	2021-12-31 00:29:44	2021-12-31 00:29:44	2021-12-31 00:58:12	
S0	0	623	e	2021-12-31 00:16:48	2021-12-31 00:16:48	2021-12-31 00:58:14	
S0	0	619	m	2021-12-31 00:14:35	2021-12-31 00:14:35	2021-12-31 00:58:53	
S0	0	617	u	2021-12-31 00:16:41	2021-12-31 00:16:41	2021-12-31 00:59:02	
S0	0	613	d	2021-12-31 00:28:49	2021-12-31 00:28:49	2021-12-31 00:59:07	
S0	0	617	m	2021-12-31 00:16:41	2021-12-31 00:16:41	2021-12-31 00:59:33	
S0	0	611	o	2021-12-31 00:23:30	2021-12-31 00:23:30	2021-12-31 00:59:52	
S0	0	609	y	2021-12-31 00:37:08	2021-12-31 00:37:08	2021-12-31 01:00:36	
S0	0	612	i	2021-12-31 00:42:23	2021-12-31 00:42:23	2021-12-31 01:00:46	
S0	0	594	ae	2021-12-31 00:33:25	2021-12-31 00:33:25	2021-12-31 01:01:18	
S0	0	598	ae	2021-12-31 00:38:04	2021-12-31 00:38:04	2021-12-31 01:02:06	
S0	0	599	a	2021-12-31 00:17:43	2021-12-31 00:17:43	2021-12-31 01:03:05	
S0	0	618	m	2021-12-31 00:22:25	2021-12-31 00:22:25	2021-12-31 01:04:52	
S0	0	608	y	2021-12-31 00:45:57	2021-12-31 00:45:57	2021-12-31 01:05:35	
S0	0	628	b	2021-12-31 00:39:21	2021-12-31 00:39:21	2021-12-31 01:06:01	
S0	0	620	j	2021-12-31 00:39:43	2021-12-31 00:39:43	2021-12-31 01:06:48	
S0	0	614	ab	2021-12-31 00:28:26	2021-12-31 00:28:26	2021-12-31 01:07:46	
S0	0	624	e	2021-12-31 00:29:34	2021-12-31 00:29:34	2021-12-31 01:08:14	
S0	0	610	q	2021-12-31 00:29:44	2021-12-31 00:29:44	2021-12-31 01:08:18	
S0	0	600	ae	2021-12-31 00:43:08	2021-12-31 00:43:08	2021-12-31 01:09:19	
S0	0	612	f	2021-12-31 00:42:23	2021-12-31 00:42:23	2021-12-31 01:09:31	
S0	0	622	k	2021-12-31 00:36:59	2021-12-31 00:36:59	2021-12-31 01:09:49	
S0	0	609	ac	2021-12-31 00:37:08	2021-12-31 00:37:08	2021-12-31 01:10:35	
S0	0	598	w	2021-12-31 00:38:04	2021-12-31 00:38:04	2021-12-31 01:10:36	
S0	0	594	w	2021-12-31 00:33:25	2021-12-31 00:33:25	2021-12-31 01:10:49	
S0	0	603	c	2021-12-31 00:30:02	2021-12-31 00:30:02	2021-12-31 01:11:26	
S0	0	611	l	2021-12-31 00:23:30	2021-12-31 00:23:30	2021-12-31 01:11:36	
S0	0	609	z	2021-12-31 00:37:08	2021-12-31 00:37:08	2021-12-31 01:12:33	
S0	0	625	e	2021-12-31 00:43:57	2021-12-31 00:43:57	2021-12-31 01:13:23	
S0	0	612	n	2021-12-31 00:42:23	2021-12-31 00:42:23	2021-12-31 01:13:27	
S0	0	615	ab	2021-12-31 00:44:26	2021-12-31 00:44:26	2021-12-31 01:14:12	
S0	0	616	r	2021-12-31 00:30:54	2021-12-31 00:30:54	2021-12-31 01:14:35	
S0	0	608	g	2021-12-31 00:23:34	2021-12-31 00:23:34	2021-12-31 01:15:28	
S0	0	610	p	2021-12-31 00:56:01	2021-12-31 00:56:01	2021-12-31 01:16:03	
S0	0	621	j	2021-12-31 00:48:35	2021-12-31 00:48:35	2021-12-31 01:16:12	
S0	0	611	x	2021-12-31 00:51:13	2021-12-31 00:51:13	2021-12-31 01:16:20	
S0	0	627	h	2021-12-31 00:47:09	2021-12-31 00:47:09	2021-12-31 01:17:01	
S0	0	607	c	2021-12-31 00:39:26	2021-12-31 00:39:26	2021-12-31 01:17:02	
S0	0	629	b	2021-12-31 00:52:17	2021-12-31 00:52:17	2021-12-31 01:17:06	
S0	0	604	aa	2021-12-31 00:44:49	2021-12-31 00:44:49	2021-12-31 01:17:19	
S0	0	606	c	2021-12-31 00:36:30	2021-12-31 00:36:30	2021-12-31 01:17:27	
S0	0	611	p	2021-12-31 00:59:52	2021-12-31 00:59:52	2021-12-31 01:17:38	
S0	0	612	o	2021-12-31 00:42:23	2021-12-31 00:42:23	2021-12-31 01:18:32	
S0	0	608	ac	2021-12-31 00:45:57	2021-12-31 00:45:57	2021-12-31 01:20:41	
S0	0	613	f	2021-12-31 00:59:07	2021-12-31 00:59:07	2021-12-31 01:21:22	
S0	0	597	a	2021-12-31 00:38:47	2021-12-31 00:38:47	2021-12-31 01:21:46	
S0	0	601	a	2021-12-31 00:38:14	2021-12-31 00:38:14	2021-12-31 01:22:01	
S0	0	610	v	2021-12-31 00:42:06	2021-12-31 00:42:06	2021-12-31 01:22:09	
S0	0	600	w	2021-12-31 00:43:08	2021-12-31 00:43:08	2021-12-31 01:22:48	
S0	0	613	i	2021-12-31 00:59:07	2021-12-31 00:59:07	2021-12-31 01:23:41	
S0	0	619	r	2021-12-31 00:38:51	2021-12-31 00:38:51	2021-12-31 01:24:08	
S0	0	613	n	2021-12-31 00:59:07	2021-12-31 00:59:07	2021-12-31 01:25:09	
S0	0	611	q	2021-12-31 00:51:13	2021-12-31 00:51:13	2021-12-31 01:25:44	
S0	0	608	z	2021-12-31 00:45:57	2021-12-31 00:45:57	2021-12-31 01:27:06	
S0	0	605	c	2021-12-31 00:54:29	2021-12-31 00:54:29	2021-12-31 01:27:33	
S0	0	612	l	2021-12-31 00:42:23	2021-12-31 00:42:23	2021-12-31 01:27:44	
S0	0	611	v	2021-12-31 00:49:29	2021-12-31 00:49:29	2021-12-31 01:29:44	
S0	0	626	e	2021-12-31 00:54:50	2021-12-31 00:54:50	2021-12-31 01:29:51	
S0	0	602	a	2021-12-31 00:50:08	2021-12-31 00:50:08	2021-12-31 01:30:20	
S0	0	599	ae	2021-12-31 01:03:05	2021-12-31 01:03:05	2021-12-31 01:31:47	
S0	0	628	h	2021-12-31 01:06:01	2021-12-31 01:06:01	2021-12-31 01:33:31	
S0	0	614	f	2021-12-31 01:07:46	2021-12-31 01:07:46	2021-12-31 01:33:55	
S0	0	616	ad	2021-12-31 01:14:35	2021-12-31 01:14:35	2021-12-31 01:34:25	
S0	0	615	f	2021-12-31 01:14:12	2021-12-31 01:14:12	2021-12-31 01:34:50	
S0	0	617	r	2021-12-31 00:59:02	2021-12-31 00:59:02	2021-12-31 01:36:00	
S0	0	623	k	2021-12-31 00:58:14	2021-12-31 00:58:14	2021-12-31 01:36:05	
S0	0	606	aa	2021-12-31 01:17:27	2021-12-31 01:17:27	2021-12-31 01:37:09	
S0	0	614	i	2021-12-31 01:07:46	2021-12-31 01:07:46	2021-12-31 01:37:21	
S0	0	622	j	2021-12-31 01:09:49	2021-12-31 01:09:49	2021-12-31 01:37:48	
S0	0	624	k	2021-12-31 01:08:14	2021-12-31 01:08:14	2021-12-31 01:37:54	
S0	0	618	r	2021-12-31 00:55:55	2021-12-31 00:55:55	2021-12-31 01:37:56	
S0	0	630	b	2021-12-31 01:16:47	2021-12-31 01:16:47	2021-12-31 01:38:17	
S0	0	613	l	2021-12-31 00:59:07	2021-12-31 00:59:07	2021-12-31 01:39:09	
S0	0	612	p	2021-12-31 01:18:32	2021-12-31 01:18:32	2021-12-31 01:39:26	
S0	0	610	g	2021-12-31 00:56:01	2021-12-31 00:56:01	2021-12-31 01:39:28	
S0	0	613	o	2021-12-31 00:59:07	2021-12-31 00:59:07	2021-12-31 01:40:06	
S0	0	614	l	2021-12-31 01:07:46	2021-12-31 01:07:46	2021-12-31 01:41:28	
S0	0	611	g	2021-12-31 00:59:52	2021-12-31 00:59:52	2021-12-31 01:42:10	
S0	0	620	u	2021-12-31 01:06:48	2021-12-31 01:06:48	2021-12-31 01:42:57	
S0	0	599	w	2021-12-31 01:03:05	2021-12-31 01:03:05	2021-12-31 01:43:09	
S0	0	603	aa	2021-12-31 01:11:26	2021-12-31 01:11:26	2021-12-31 01:43:16	
S0	0	613	x	2021-12-31 01:21:22	2021-12-31 01:21:22	2021-12-31 01:43:34	
S0	0	612	q	2021-12-31 01:09:31	2021-12-31 01:09:31	2021-12-31 01:43:43	
S0	0	614	n	2021-12-31 01:07:46	2021-12-31 01:07:46	2021-12-31 01:43:47	
S0	0	625	k	2021-12-31 01:13:23	2021-12-31 01:13:23	2021-12-31 01:44:15	
S0	0	629	h	2021-12-31 01:17:06	2021-12-31 01:17:06	2021-12-31 01:44:53	
S0	0	627	e	2021-12-31 01:17:01	2021-12-31 01:17:01	2021-12-31 01:45:23	
S0	0	614	o	2021-12-31 01:07:46	2021-12-31 01:07:46	2021-12-31 01:45:55	
S0	0	610	y	2021-12-31 01:22:09	2021-12-31 01:22:09	2021-12-31 01:46:34	
S0	0	615	i	2021-12-31 01:14:12	2021-12-31 01:14:12	2021-12-31 01:47:19	
S0	0	610	ac	2021-12-31 01:22:09	2021-12-31 01:22:09	2021-12-31 01:48:28	
